file,audio_kmeans_lables,label,text,id
cocowine0205-20250807014436-2686769478377013,4,Playful Background,"(1) Upbeat, fast-paced background music starts immediately. A high-pitched, energetic female voice says 'Look what I found!'. (2) The same woman continues speaking outside with a joyful tone, mentioning she bought the last one and no longer needs to fly to Japan. (3) Sound of plastic packaging crinkling as the product is opened. (4) Two female voices engage in a dialogue, discussing the 'QQ' (chewy) texture of the cake skin and comparing it to the version found in Japan. (5) One woman makes a loud gasp of mock-despair as the music reaches a peak.",cocowine0205
cocowine0205-20250825180244-1163412352412458,4,Playful Background,"(1) The video begins with the sound of a woman crying loudly, which is quickly overlaid by upbeat, fast-tempo background music. (2) Two female voices speak in high-pitched, energetic tones, alternating between describing the flavors and making exaggerated 'Mmm' sounds of satisfaction. (3) Audible 'clinking' sounds of metal spoons hitting the heart-shaped tins occur throughout the eating sequence. (4) A consistent, bubbly background track continues as the voices explain the 72% cheese content and the brand location. (5) The audio ends with a clear, direct-to-camera address inviting viewers to participate in a giveaway.",cocowine0205
cocowine0205-20250819202509-2023337158247623,4,Playful Background,"(1) Upbeat and high-tempo background music plays immediately. A female voice speaks in an excited, high-pitched tone about finding a great deal at Costco. (2) A male narrator's voice enters, providing specific details about the price and the steaming process over the sound of light bubbling water and the persistent background music. (3) The female voice returns as the primary vocal, describing the 'QQ' (chewy) texture and the flavor of the shrimp. Cartoon-style sound effects (pops and boings) are synced with the mention of the chewy texture. The music continues until the end.",cocowine0205
cocowine0205-20250823184506-1405248620913152,4,Playful Background,"(1) Upbeat, high-tempo pop background music begins. A high-pitched, energetic female voice introduces a new Costco find. (2) The music continues as the same female voice narrates the price and components of the meal kit. (3) Crisp sizzling sounds of food frying in a pan are heard, layered over the music. (4) Two female voices engage in a conversational dialogue, expressing satisfaction through 'ooh' and 'ahh' sounds, while describing the 'wok-hei' (breath of the wok) and the softness of the cake. (5) The music remains consistent until the video ends.",cocowine0205
cocowine0205-20250826161508-1832026080847562,4,Playful Background,"(1) Energetic, medium-tempo electronic background music plays throughout. (2) A young woman's voice is heard speaking excitedly in Mandarin, joined occasionally by a male voice off-screen. (3) The soundscape transitions to include ambient indoor sounds and the sound of fruit being sliced and chewed. (4) Occasional high-pitched sound effects (dings and pops) coincide with the appearance of text overlays.",cocowine0205
cocowine0205-20250907164511-776282118438539,4,Playful Background,"(1) A high-pitched, energetic female voice speaks in Mandarin, introducing the new bread item found at Costco. Ambient supermarket noises like carts and distant chatter are audible. (2) A second female voice joins as they transition to a home setting. Upbeat, light-tempo acoustic background music starts playing. The sound of plastic crinkling is heard as they open the bread container. (3) The primary speaker describes the texture and taste, while the second woman adds comments. Sounds of chewing and occasional laughter are present. The music remains consistent until the end.",cocowine0205
cocowine0205-20250911175505-1844079342954065,4,Playful Background,"(1) Enthusiastic female vocals introduce the product over upbeat, rhythmic background music. (2) The music continues as the scene transitions to an indoor conversation where two female voices discuss the taste and ingredients of the cake. (3) Ambient store noise is present in the beginning, fading into a cleaner indoor recording for the discussion.",cocowine0205
cocowine0205-20250917173506-954735283569543,4,Playful Background,"(1) Upbeat, high-tempo electronic background music starts immediately. A female voice speaks in a friendly, high-pitched tone, accompanied by the muffled ambient noise of a busy retail store. (2) A male narrator's voice (off-screen) joins in, speaking with high energy and a 'variety show' style of delivery, describing the product's benefits. (3) Occasional cartoonish sound effects (SFX) like dings and sparkles occur alongside text appearances. (4) The audio transitions to a cleaner indoor acoustic environment where the two female voices talk and laugh, while the upbeat BGM continues at a consistent volume.",cocowine0205
cocowine0205-20250920124506-900156236121052,4,Playful Background,"(1) The audio begins with a high-pitched, energetic female voice narrating enthusiastically over upbeat, fast-tempo electronic pop background music. (2) As the narration continues, faint ambient warehouse noise and the rustling of fabric can be heard. (3) During the playful interaction, cartoonish sound effects (SFX) such as 'boing' and comic hitting sounds are layered over the voices, which become more laughing and informal. The music maintains a constant volume throughout.",cocowine0205
cocowine0205-20251007190507-4244981622451559,4,Playful Background,"(1) Upbeat, energetic pop-style BGM starts immediately with a high-pitched female voice introducing the snack shop with excitement. (2) Continuous dialogue between two female speakers discussing the texture, smell (honey), and taste of the different egg cake fillings. (3) Occasional 'ding' and 'swoosh' sound effects accompany the appearance of text overlays. (4) The BGM remains consistent in tempo throughout the tasting and car segments. (5) Faint ambient street noise like passing motorcycles is heard during the outdoor shots.",cocowine0205
cocowine0205-20251008135506-26972360515699467,4,Playful Background,"(1) Upbeat, medium-tempo acoustic-style background music plays throughout. A male voice introduces the woman as a 'forest-style girl' who will introduce the plants. (2) A female voice responds with a playful tone, laughing and admitting she isn't that familiar with them. (3) The male voice continues to prompt her, highlighting the price of $569. (4) The female voice provides specific care tips, such as not leaving them outside in the cold and cleaning the leaves. (5) Occasional 'pop' or 'ding' sound effects (SFX) occur when text overlays appear. (6) Ambient warehouse store noise is muffled in the background.",cocowine0205
cocowine0205-20251009121508-958193030219786,4,Playful Background,"(1) A cheerful female voice speaks with an enthusiastic tone while upbeat, mid-tempo electronic background music plays; ambient sounds of a busy street with motorcycles can be heard. (2) A clear male voice-over enters, narrating the names and prices of the food items as they are shown on screen, synchronized with the transitions. (3) Short 'pop' and 'ting' sound effects occur during scene transitions and when text overlays appear. (4) Indistinct background chatter from other diners is audible while the female voices make appreciative 'mmm' sounds and talk softly between bites.",cocowine0205
